st_delivname,kepid,tm_designation,ra,dec,kepmag,teff,teff_prov,logg,logg_prov,feh,feh_prov,radius,mass,dens,prov_sec,nconfp,nkoi,ntce,st_quarters,st_vet_date
q1_q17_dr25_supp_stellar,2450897,2MASS J19322641+3744308,293.11005,37.741901,15.094000000000001,5580,KIC0,4.359,KIC0,0.1,KIC0,1.055,0.928,1.113,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2450979,2MASS J19323077+3742266,293.12823,37.707409000000006,11.353,5767,PHO1,4.155,FLK73,-0.1,KIC0,1.35,0.949,0.5437,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2451419,2MASS J19325356+3743318,293.22317999999996,37.72551,14.235999999999999,6035,KIC0,4.325,KIC0,-0.56,KIC0,1.05,0.85,1.034,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2451463,2MASS J19325631+3747366,293.23465,37.793521999999996,14.491,5522,KIC0,3.984,KIC0,-0.06,KIC0,1.6680000000000001,0.978,0.2971,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2451476,2MASS J19325697+3745578,293.2374,37.766071000000004,14.78,5902,PHO1,4.399,KIC0,-0.12,KIC0,1.0290000000000001,0.968,1.251,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2451682,2MASS J19330734+3742128,293.28058,37.703571000000004,14.062000000000001,5248,KIC0,3.87,KIC0,-0.36,KIC0,1.7730000000000001,0.851,0.2151,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2451986,2MASS J19332318+3743341,293.34659,37.726158,14.161,5739,SPE68,4.311,SPE68,-0.44,SPE68,1.03,0.792,1.021,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2452010,2MASS J19332443+3742478,293.35177999999996,37.713299,12.732000000000001,6057,SPE68,4.275,SPE68,-0.12,SPE68,1.218,1.019,0.7938,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2452074,2MASS J19332764+3742028,293.36517000000003,37.700779,14.592,5548,PHO1,4.388999999999999,KIC0,-0.26,KIC0,0.9440000000000001,0.798,1.334,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2452107,2MASS J19332950+3742180,293.37296000000003,37.705021,15.342,5881,PHO1,4.37,KIC0,-0.26,KIC0,1.028,0.905,1.173,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2452665,2MASS J19335879+3746073,293.49496,37.768710999999996,13.979000000000001,5970,SPE68,3.884,SPE68,0.0,SPE68,2.11,1.242,0.1861,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2452977,2MASS J19341508+3746356,293.56284,37.776569,11.738,5360,PHO1,3.984,FLK73,0.02,KIC0,1.653,0.96,0.2995,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554185,2MASS J19031209+3748128,285.80037999999996,37.80357,14.217,5956,PHO1,4.369,KIC0,-0.64,KIC0,0.971,0.804,1.237,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554196,2MASS J19031292+3749499,285.80386,37.830528,13.935,5979,PHO1,4.352,KIC0,-0.22,KIC0,1.078,0.954,1.071,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554317,2MASS J19032365+3750252,285.84857,37.840351,14.758,5701,PHO1,4.388999999999999,KIC0,-0.1,KIC0,1.005,0.903,1.254,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554484,2MASS J19033598+3749336,285.89993,37.825984999999996,13.991,5580,PHO54,4.234,PHO54,-0.08,PHO54,1.18,0.87,0.7453,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554542,2MASS J19034166+3752459,285.92357999999996,37.879428999999995,12.913,5511,PHO1,3.677,FLK73,-0.58,KIC0,2.469,1.058,0.09892000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2554834,2MASS J19040456+3751528,286.01901000000004,37.864662,13.947000000000001,6033,PHO54,4.154,PHO54,-0.26,PHO54,1.37,0.977,0.535,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2555004,2MASS J19041771+3748127,286.07382,37.803532000000004,13.887,6024,PHO1,4.301,KIC0,-0.3,KIC0,1.1340000000000001,0.939,0.9072,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2555198,2MASS J19043173+3748362,286.13223,37.81007,15.217,5870,PHO1,4.394,KIC0,-0.4,KIC0,0.972,0.854,1.31,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2556113,2MASS J19053923+3749213,286.41351000000003,37.822609,12.849,5667,PHO1,3.878,KIC0,0.02,KIC0,2.057,1.165,0.1886,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2556181,2MASS J19054566+3748401,286.44028,37.811161,15.187000000000001,5745,PHO1,4.324,KIC0,-0.24,KIC0,1.06,0.864,1.022,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2556900,2MASS J19064195+3748468,286.67484,37.813010999999996,13.620999999999999,5745,PHO1,3.772,KIC0,-0.46,KIC0,2.23,1.072,0.1362,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2557063,2MASS J19065491+3750230,286.72879,37.839748,14.195,6050,PHO1,3.734,KIC0,-0.44,KIC0,2.47,1.204,0.1125,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2557105,2MASS J19065896+3750455,286.7457,37.845982,14.749,5878,PHO1,4.287,KIC0,-0.34,KIC0,1.113,0.875,0.8946,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2557153,2MASS J19070222+3750487,286.75925,37.84687,15.097000000000001,5349,PHO1,4.377,KIC0,0.12,KIC0,0.993,0.858,1.232,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2557302,2MASS J19071356+3753498,286.80652000000003,37.897179,12.022,5957,PHO54,4.335,PHO54,-0.2,PHO54,1.099,0.953,1.012,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2557691,2MASS J19074224+3751377,286.92602999999997,37.86047,15.136,5628,PHO1,4.35,KIC0,-0.16,KIC0,1.022,0.853,1.126,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2558246,2MASS J19082261+3749375,287.09421000000003,37.827090999999996,13.470999999999998,5737,PHO1,4.348,KIC0,-0.46,KIC0,0.983,0.786,1.1640000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2558441,2MASS J19083776+3750541,287.15732,37.848380999999996,13.481,6029,PHO54,3.872,PHO54,-0.3,PHO54,2.032,1.123,0.1884,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2568660,2MASS J19201160+3752466,290.04837000000003,37.879608000000005,16.459,5783,KIC0,4.37,KIC0,-0.14,KIC0,1.034,0.915,1.165,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2568982,2MASS J19202704+3750344,290.1127,37.842911,12.834000000000001,5680,PHO1,3.9210000000000003,FLK73,-0.06,KIC0,1.8880000000000001,1.084,0.2267,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2569171,2MASS J19203422+3753010,290.14261,37.883621000000005,16.873,5301,KIC0,3.697,KIC0,0.4,KIC0,2.863,1.488,0.0893,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2569358,2MASS J19203934+3750259,290.16391,37.840542,16.340999999999998,5248,KIC0,3.6310000000000002,KIC0,-0.06,KIC0,2.997,1.399,0.07318999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2569763,2MASS J19204965+3748085,290.20691,37.802361,16.692,5578,PHO1,4.325,KIC0,-0.06,KIC0,1.062,0.871,1.024,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2569995,2MASS J19205501+3750274,290.22925,37.840961,17.187,5511,KIC0,4.069,KIC0,0.46,KIC0,1.597,1.089,0.3767,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2570032,2MASS J19205620+3752185,290.23419,37.871811,12.738,5478,SPE74,3.8480000000000003,SPE74,-0.02,SPE74,2.105,1.139,0.1718,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2570049,2MASS J19205668+3753423,290.23618,37.8951,14.463,5596,PHO1,4.298,KIC0,-0.12,KIC0,1.087,0.855,0.9382,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2570767,2MASS J19211920+3753277,290.33002,37.891028999999996,12.76,5850,PHO1,3.72,FLK73,-1.92,KIC0,1.9769999999999999,0.749,0.1365,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2570881,2MASS J19212392+3751052,290.34967,37.851452,13.373,6053,PHO1,4.258,KIC0,-0.58,KIC0,1.133,0.849,0.8216,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571073,2MASS J19213288+3751203,290.38702,37.855659,12.879000000000001,5850,PHO1,3.7230000000000003,FLK73,-0.26,KIC0,2.569,1.272,0.1057,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571471,2MASS J19215498+3753466,290.4791,37.896301,14.255,5676,KIC0,4.048,KIC0,-0.46,KIC0,1.4240000000000002,0.825,0.4025,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571495,2MASS J19215584+3750036,290.48267000000004,37.834339,12.668,5897,PHO1,3.7460000000000004,FLK73,-0.3,KIC0,2.463,1.234,0.1163,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571740,2MASS J19220979+3748264,290.5408,37.80735,15.11,5741,PHO1,4.345,KIC0,0.32,KIC0,1.153,1.074,0.9874,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571748,2MASS J19221061+3750388,290.54422,37.844109,13.052,5826,PHO1,3.778,FLK73,0.08,KIC0,2.491,1.357,0.1236,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571780,2MASS J19221278+3750450,290.55328,37.845859999999995,14.119000000000002,6058,KIC0,4.276,KIC0,-0.18,KIC0,1.2009999999999998,0.994,0.8085,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571851,2MASS J19221702+3751579,290.57092,37.866089,12.886,5353,SPE68,3.9339999999999997,SPE68,0.46,SPE68,1.925,1.162,0.2294,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2571966,2MASS J19222330+3749183,290.59708,37.821751,14.636,6015,SPE68,4.053999999999999,SPE68,0.04,SPE68,1.663,1.141,0.3495,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2572044,2MASS J19222657+3753003,290.61069,37.88343,14.298,6046,SPE68,4.337,SPE68,-0.22,SPE68,1.1079999999999999,0.975,1.0090000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2572327,2MASS J19224192+3748012,290.67467999999997,37.800339,14.329,5510,KIC0,3.781,KIC0,-0.9,KIC0,1.8969999999999998,0.792,0.1634,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2572681,2MASS J19230210+3753053,290.75876,37.884819,12.349,5817,PHO1,3.9810000000000003,KIC0,-0.26,KIC0,1.6840000000000002,0.989,0.2918,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2572932,2MASS J19231598+3752389,290.81662,37.877499,12.091,5705,PHO1,3.9419999999999997,FLK73,-0.74,KIC0,1.584,0.801,0.2835,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2573110,2MASS J19232696+3751137,290.8627,37.853443,13.922,5866,PHO54,4.191,PHO54,0.0,PHO54,1.339,1.016,0.5962,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2573174,2MASS J19233039+3752032,290.87662,37.867561,15.027000000000001,5915,PHO1,4.371,KIC0,-0.32,KIC0,1.022,0.895,1.182,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2573272,2MASS J19233497+3751589,290.89575,37.866378999999995,14.443,5697,PHO1,4.251,KIC0,0.02,KIC0,1.207,0.946,0.7587,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2573476,2MASS J19234774+3753162,290.94897000000003,37.887840000000004,11.302999999999999,5910,KIC0,4.011,FLK73,-0.86,KIC0,1.452,0.788,0.3625,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2574376,2MASS J19243547+3749186,291.1478,37.821861,12.956,5594,PHO1,3.667,FLK73,-0.96,KIC0,2.3169999999999997,0.909,0.1029,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2575064,2MASS J19251310+3753431,291.3046,37.895309000000005,14.924000000000001,5742,PHO1,4.227,KIC0,0.18,KIC0,1.297,1.033,0.6673,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2575518,2MASS J19253425+3749273,291.39273,37.824268,13.378,5640,PHO1,4.067,KIC0,-0.36,KIC0,1.406,0.841,0.4265,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2575637,2MASS J19254164+3751294,291.42352,37.858196,13.710999999999999,5984,PHO54,4.263999999999999,PHO54,-0.18,PHO54,1.206,0.975,0.782,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2576050,2MASS J19260280+3749311,291.51172,37.825328999999996,12.817,5831,PHO1,3.69,FLK73,0.56,KIC0,2.964,1.568,0.08482999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2576220,2MASS J19261086+3750309,291.54526,37.841941999999996,13.974,5632,PHO1,4.363,KIC0,-0.34,KIC0,0.972,0.794,1.219,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2576692,2MASS J19263432+3748513,291.64301,37.814259,12.744000000000002,5784,PHO1,3.985,FLK73,-0.32,KIC0,1.642,0.951,0.3024,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2576697,2MASS J19263448+3753281,291.64365,37.891151,14.298,5989,PHO1,4.322,KIC0,-0.16,KIC0,1.131,0.979,0.9529,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2576962,2MASS J19264812+3750374,291.7005,37.843731,14.205,5872,SPE90,4.274,SPE90,0.18,SPE90,1.2690000000000001,1.104,0.7604,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2577273,2MASS J19270374+3751264,291.76559,37.857341999999996,14.950999999999999,5937,PHO1,4.343,KIC0,0.0,KIC0,1.126,1.018,1.006,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2577353,2MASS J19270738+3748414,291.78078999999997,37.811508,14.544,5865,PHO1,4.297,KIC0,0.02,KIC0,1.181,1.008,0.8625,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2577383,2MASS J19270888+3752507,291.78705,37.880759999999995,14.07,5607,PHO1,4.157,KIC0,-0.16,KIC0,1.288,0.868,0.5723,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2578061,2MASS J19274154+3750132,291.9231,37.837021,14.692,5988,KIC0,4.377,KIC0,-0.12,KIC0,1.071,0.995,1.1420000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2578072,2MASS J19274183+3753338,291.92432,37.892731,13.925999999999998,5340,PHO1,3.9330000000000003,KIC0,0.07,KIC0,1.8159999999999998,1.03,0.2422,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2578697,2MASS J19281302+3752115,292.05429,37.869881,14.242,5858,PHO1,4.3580000000000005,KIC0,0.02,KIC0,1.097,1.0,1.067,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2578869,2MASS J19282319+3751313,292.09665,37.858711,11.128,5314,SPE74,3.792,SPE74,0.26,SPE74,2.407,1.307,0.1321,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2579061,2MASS J19283370+3750512,292.14041000000003,37.847569,14.763,5916,PHO1,4.359,KIC0,-0.02,KIC0,1.1,1.008,1.0659999999999998,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2579133,2MASS J19283705+3753567,292.15439,37.89909,13.940999999999999,6049,PHO1,4.22,KIC0,-0.3,KIC0,1.256,0.954,0.6784,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2579453,2MASS J19285396+3753194,292.22485,37.888748,14.825,5915,SPE68,4.26,SPE68,0.2,SPE68,1.3119999999999998,1.142,0.7126,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2579590,2MASS J19290105+3752506,292.25479,37.880196000000005,12.543,5614,PHO54,4.386,PHO54,-0.26,PHO54,0.96,0.818,1.3030000000000002,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2580632,2MASS J19295384+3750511,292.47437,37.847542,13.905,5960,PHO1,4.364,KIC0,-0.38,KIC0,1.026,0.889,1.159,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2580928,2MASS J19300964+3753417,292.54019,37.89492,11.359000000000002,6052,PHO1,4.1160000000000005,FLK73,-0.3,KIC0,1.433,0.978,0.4682,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2581104,2MASS J19301971+3752382,292.58212000000003,37.8773,13.397,5562,PHO1,4.355,KIC0,-0.2,KIC0,0.995,0.819,1.17,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2581691,2MASS J19305324+3750302,292.72182999999995,37.841728,14.257,6045,PHO1,4.36,KIC0,-0.06,KIC0,1.109,1.028,1.061,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2581750,2MASS J19305616+3749073,292.73401,37.818709999999996,15.071,5794,PHO1,4.343,KIC0,-0.32,KIC0,1.03,0.852,1.0979999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2581811,2MASS J19305877+3751362,292.74487,37.860058,13.549000000000001,6015,PHO54,3.707,PHO54,-0.22,PHO54,2.6889999999999996,1.344,0.09736,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2581880,2MASS J19310281+3749542,292.76175,37.83173,13.587,5877,SPE68,3.7939999999999996,SPE68,0.18,SPE68,2.468,1.382,0.1294,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582166,2MASS J19311757+3753506,292.82321,37.897388,12.606,5730,SPE68,4.043,SPE68,0.34,SPE68,1.702,1.165,0.3329,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582324,2MASS J19312435+3748087,292.85147,37.802429,14.172,5826,PHO1,4.394,KIC0,-0.6,KIC0,0.9279999999999999,0.777,1.3719999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582330,2MASS J19312453+3750579,292.85222999999996,37.849419,15.238,5627,SPE68,4.375,SPE68,-0.02,SPE68,1.023,0.904,1.189,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582753,2MASS J19314515+3748390,292.93817,37.810840999999996,14.33,5907,PHO1,4.334,KIC0,0.02,KIC0,1.135,1.012,0.9755,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582884,2MASS J19315290+3752250,292.97042999999996,37.873631,14.253,5815,PHO1,4.321000000000001,KIC0,-0.04,KIC0,1.122,0.963,0.9599,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582919,2MASS J19315493+3751126,292.97888,37.8535,13.588,5268,PHO1,3.873,KIC0,-0.24,KIC0,1.835,0.918,0.2093,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2582973,2MASS J19315792+3749013,292.99136,37.817051,14.585,5685,SPE68,4.2139999999999995,SPE68,0.06,SPE68,1.27,0.963,0.6629999999999999,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2583027,2MASS J19320117+3752211,293.00491,37.872551,14.08,5860,SPE68,4.178999999999999,SPE68,-0.2,SPE68,1.3030000000000002,0.936,0.5957,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2583355,2MASS J19321840+3752474,293.07666,37.879841,13.757,5742,SPE68,4.232,SPE68,-0.18,SPE68,1.197,0.891,0.732,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2583486,2MASS J19322551+3750110,293.10629,37.836399,13.517999999999999,6014,PHO54,3.989,PHO54,-0.3,PHO54,1.699,1.027,0.2947,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2583777,2MASS J19324014+3750290,293.16727000000003,37.841389,12.735,6032,PHO1,4.147,KIC0,-0.32,KIC0,1.365,0.954,0.5289,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2583936,2MASS J19324986+3751347,293.20776,37.85965,13.204,5712,SPE68,3.906,SPE68,-0.46,SPE68,1.7790000000000001,0.93,0.2325,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2584067,2MASS J19325614+3749092,293.23395,37.819229,13.921,5537,SPE68,3.735,SPE68,-0.44,SPE68,2.335,1.079,0.1194,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2584513,2MASS J19331897+3753317,293.32907,37.892151,14.269,5551,PHO1,4.381,KIC0,-0.24,KIC0,0.9570000000000001,0.804,1.291,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2584627,2MASS J19332499+3748503,293.35416000000004,37.813969,14.225999999999999,6018,PHO1,4.397,KIC0,-0.36,KIC0,1.006,0.92,1.273,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2584811,2MASS J19333594+3749230,293.39977999999996,37.823078,12.359000000000002,5873,PHO1,3.795,FLK73,-0.7,KIC0,2.072,0.977,0.1547,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2584909,2MASS J19334154+3750490,293.4231,37.846951000000004,14.213,5511,KIC0,4.397,KIC0,-0.22,KIC0,0.938,0.801,1.368,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2585127,2MASS J19335300+3751177,293.47086,37.854939,13.76,6026,SPE68,4.162,SPE68,-0.08,SPE68,1.411,1.053,0.5284,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2585419,2MASS J19340694+3753166,293.52893,37.887951,12.404000000000002,5223,PHO1,3.84,FLK73,-0.4,KIC0,1.83,0.844,0.1941,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2585652,2MASS J19341885+3750576,293.57855,37.849339,14.729000000000001,6006,PHO1,4.346,KIC0,0.2,KIC0,1.185,1.138,0.9642,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2585847,2MASS J19342828+3748127,293.61782999999997,37.803532000000004,15.012,5834,PHO1,4.36,KIC0,0.1,KIC0,1.107,1.023,1.063,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2692377,2MASS J19023879+3757522,285.66165,37.9645,12.899000000000001,5533,SPE61,4.337,SPE61,0.18,SPE61,1.089,0.94,1.026,DSEP,1,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2692400,2MASS J19024087+3757507,285.67032,37.964088000000004,13.825,5547,PHO1,4.055,KIC0,0.02,KIC0,1.526,0.964,0.3822,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2692672,2MASS J19030400+3756171,285.76669,37.938091,14.847000000000001,5695,PHO1,4.25,KIC0,-0.26,KIC0,1.139,0.842,0.8018,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693139,2MASS J19034099+3754098,285.92078,37.902747999999995,13.828,5887,PHO1,4.288,KIC0,-0.4,KIC0,1.1,0.856,0.9057,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693162,2MASS J19034252+3758054,285.92719,37.968182,13.355,5278,PHO1,3.7,KIC0,-0.42,KIC0,2.342,1.003,0.11,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693215,2MASS J19034706+3759037,285.94608,37.984359999999995,15.177999999999999,5684,KIC0,4.393,KIC0,0.28,KIC0,1.069,1.031,1.188,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693557,2MASS J19041500+3754098,286.0625,37.902721,11.992,5588,PHO1,3.965,FLK73,-0.26,KIC0,1.662,0.93,0.2852,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693750,2MASS J19042866+3756374,286.11945,37.943740999999996,14.809000000000001,5942,PHO1,4.342,KIC0,-0.3,KIC0,1.065,0.91,1.061,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2693925,2MASS J19044210+3759378,286.17542000000003,37.993851,14.722999999999999,5846,PHO1,4.35,KIC0,-0.1,KIC0,1.079,0.951,1.067,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2694114,2MASS J19045504+3756154,286.22937,37.937618,14.907,5941,PHO1,4.369,KIC0,-0.5,KIC0,0.992,0.841,1.212,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2694338,2MASS J19050869+3759132,286.28622,37.987010999999995,13.51,5529,PHO1,4.301,KIC0,-0.04,KIC0,1.087,0.861,0.9440000000000001,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2694632,2MASS J19052961+3755084,286.37338,37.919003000000004,12.352,5631,PHO54,4.114,PHO54,0.24,PHO54,1.485,1.046,0.45,DSEP,0,1,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695222,2MASS J19061589+3758374,286.56625,37.977058,13.193,5963,PHO1,4.0680000000000005,KIC0,-0.22,KIC0,1.531,1.001,0.3926,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695226,2MASS J19061599+3756299,286.56665,37.941639,14.081,5712,KIC0,4.1819999999999995,KIC0,-0.08,KIC0,1.2930000000000001,0.928,0.6046,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695249,2MASS J19061749+3754251,286.57288,37.906979,13.167,5770,PHO1,4.018,KIC0,-0.46,KIC0,1.5130000000000001,0.87,0.3541,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695264,2MASS J19061898+3755575,286.5791,37.932652000000004,14.607000000000001,5912,PHO1,4.291,KIC0,-0.36,KIC0,1.111,0.88,0.9042,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695413,2MASS J19062991+3758507,286.62466,37.980751,15.202,5909,PHO1,4.343,KIC0,0.16,KIC0,1.159,1.08,0.9772,DSEP,0,0,0,,2018-01-06 0
q1_q17_dr25_supp_stellar,2695427,2MASS J19063151+3754399,286.63132,37.911091,12.894,6036,PHO1,3.755,FLK73,-0.26,KIC0,2.471,1.269,0.1184,DSEP,0,0,0,,2018-01-06 0
